,mean_csg,median_csg,count_csg,polygon_id,filename_csg,polarization,local_incidence_angle,date_csg,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
55,-12.93142318725586,-12.79747486114502,908.0,11,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.85084108316982,20230806,20230808,0.84923476,0.8469399213790894,126.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5353288,20230808,"POLYGON ((105.67912309724505 10.499454228541982, 105.67971817271254 10.498430698737895, 105.68047986931093 10.498922627791021, 105.67971817271254 10.49998582929294, 105.67912309724505 10.499454228541982))",1.2765606461242958
56,-19.930530548095703,-19.856639862060547,908.0,11,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.85084108316982,20230806,20230808,0.84923476,0.8469399213790894,126.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5353288,20230808,"POLYGON ((105.67912309724505 10.499454228541982, 105.67971817271254 10.498430698737895, 105.68047986931093 10.498922627791021, 105.67971817271254 10.49998582929294, 105.67912309724505 10.499454228541982))",1.2765606461242958
57,0.7495932579040527,0.6611160039901733,908.0,11,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.85084108316982,20230806,20230808,0.84923476,0.8469399213790894,126.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5353288,20230808,"POLYGON ((105.67912309724505 10.499454228541982, 105.67971817271254 10.498430698737895, 105.68047986931093 10.498922627791021, 105.67971817271254 10.49998582929294, 105.67912309724505 10.499454228541982))",1.2765606461242958
58,-12.93142318725586,7.059165000915527,908.0,11,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.85084108316982,20230806,20230808,0.84923476,0.8469399213790894,126.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5353288,20230808,"POLYGON ((105.67912309724505 10.499454228541982, 105.67971817271254 10.498430698737895, 105.68047986931093 10.498922627791021, 105.67971817271254 10.49998582929294, 105.67912309724505 10.499454228541982))",1.2765606461242958
60,-10.673799514770508,-10.672483444213867,3053.0,12,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.93577926593574,20230806,20230808,0.8378888,0.8463152647018433,429.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54530525,20230808,"POLYGON ((105.6975480134689 10.485881001123149, 105.6973403408899 10.485577068640053, 105.69768945183083 10.485251760717823, 105.69740381560642 10.484950255814294, 105.69722132579639 10.484815372041663, 105.69446810996679 10.486267356182344, 105.69467440279553 10.487401966740363, 105.69618986165274 10.486481583350642, 105.69635943406954 10.486593124125354, 105.6975480134689 10.485881001123149))",4.292813764633533
61,-18.018356323242188,-17.984512329101562,3053.0,12,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.93577926593574,20230806,20230808,0.8378888,0.8463152647018433,429.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54530525,20230808,"POLYGON ((105.6975480134689 10.485881001123149, 105.6973403408899 10.485577068640053, 105.69768945183083 10.485251760717823, 105.69740381560642 10.484950255814294, 105.69722132579639 10.484815372041663, 105.69446810996679 10.486267356182344, 105.69467440279553 10.487401966740363, 105.69618986165274 10.486481583350642, 105.69635943406954 10.486593124125354, 105.6975480134689 10.485881001123149))",4.292813764633533
62,0.7065919041633606,0.6214591264724731,3053.0,12,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.93577926593574,20230806,20230808,0.8378888,0.8463152647018433,429.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54530525,20230808,"POLYGON ((105.6975480134689 10.485881001123149, 105.6973403408899 10.485577068640053, 105.69768945183083 10.485251760717823, 105.69740381560642 10.484950255814294, 105.69722132579639 10.484815372041663, 105.69446810996679 10.486267356182344, 105.69467440279553 10.487401966740363, 105.69618986165274 10.486481583350642, 105.69635943406954 10.486593124125354, 105.6975480134689 10.485881001123149))",4.292813764633533
63,-10.673799514770508,7.312028884887695,3053.0,12,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.93577926593574,20230806,20230808,0.8378888,0.8463152647018433,429.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54530525,20230808,"POLYGON ((105.6975480134689 10.485881001123149, 105.6973403408899 10.485577068640053, 105.69768945183083 10.485251760717823, 105.69740381560642 10.484950255814294, 105.69722132579639 10.484815372041663, 105.69446810996679 10.486267356182344, 105.69467440279553 10.487401966740363, 105.69618986165274 10.486481583350642, 105.69635943406954 10.486593124125354, 105.6975480134689 10.485881001123149))",4.292813764633533
65,-20.664018630981445,-20.665040969848633,715.0,13,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.932582302908344,20230806,20230808,,,,,,,,
66,-23.195940017700195,-23.28105354309082,715.0,13,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.932582302908344,20230806,20230808,,,,,,,,
67,1.4819289445877075,1.4314079284667969,715.0,13,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.932582302908344,20230806,20230808,,,,,,,,
68,-20.664018630981445,2.6160125732421875,715.0,13,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.932582302908344,20230806,20230808,,,,,,,,
70,-11.316198348999023,-11.397607803344727,638.0,14,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.93167456474541,20230806,20230808,0.84325826,0.8480156660079956,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54296136,20230808,"POLYGON ((105.69663418466847 10.484172690536772, 105.69635648278364 10.483831513935408, 105.6946347310977 10.485021664870393, 105.69472200883293 10.485267629396956, 105.69663418466847 10.484172690536772))",0.8977841031993179
71,-19.044904708862305,-18.975261688232422,638.0,14,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.93167456474541,20230806,20230808,0.84325826,0.8480156660079956,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54296136,20230808,"POLYGON ((105.69663418466847 10.484172690536772, 105.69635648278364 10.483831513935408, 105.6946347310977 10.485021664870393, 105.69472200883293 10.485267629396956, 105.69663418466847 10.484172690536772))",0.8977841031993179
72,0.6440853476524353,0.5844019651412964,638.0,14,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.93167456474541,20230806,20230808,0.84325826,0.8480156660079956,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54296136,20230808,"POLYGON ((105.69663418466847 10.484172690536772, 105.69635648278364 10.483831513935408, 105.6946347310977 10.485021664870393, 105.69472200883293 10.485267629396956, 105.69663418466847 10.484172690536772))",0.8977841031993179
73,-11.316198348999023,7.577653884887695,638.0,14,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.93167456474541,20230806,20230808,0.84325826,0.8480156660079956,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.54296136,20230808,"POLYGON ((105.69663418466847 10.484172690536772, 105.69635648278364 10.483831513935408, 105.6946347310977 10.485021664870393, 105.69472200883293 10.485267629396956, 105.69663418466847 10.484172690536772))",0.8977841031993179
74,-18.35195541381836,-18.919645309448242,97.0,15,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.958282846436454,20230806,20230808,,,,,,,,
75,-22.330934524536133,-22.100500106811523,97.0,15,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.958282846436454,20230806,20230808,,,,,,,,
76,1.219693660736084,1.1186137199401855,97.0,15,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.958282846436454,20230806,20230808,,,,,,,,
77,-18.35195541381836,3.1808547973632812,97.0,15,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.958282846436454,20230806,20230808,,,,,,,,
79,-7.013749599456787,-7.00468635559082,415.0,16,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.98385979684666,20230806,20230808,0.7196784,0.7174440622329712,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.50915045,20230808,"POLYGON ((105.70568726611393 10.479221662647236, 105.70542543290823 10.47900743547894, 105.70441380461348 10.479947654717577, 105.70463993329113 10.480209487923274, 105.70568726611393 10.479221662647236))",0.5811615406020818
80,-14.282861709594727,-14.255109786987305,415.0,16,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.98385979684666,20230806,20230808,0.7196784,0.7174440622329712,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.50915045,20230808,"POLYGON ((105.70568726611393 10.479221662647236, 105.70542543290823 10.47900743547894, 105.70441380461348 10.479947654717577, 105.70463993329113 10.480209487923274, 105.70568726611393 10.479221662647236))",0.5811615406020818
81,0.7191272377967834,0.6613812446594238,415.0,16,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.98385979684666,20230806,20230808,0.7196784,0.7174440622329712,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.50915045,20230808,"POLYGON ((105.70568726611393 10.479221662647236, 105.70542543290823 10.47900743547894, 105.70441380461348 10.479947654717577, 105.70463993329113 10.480209487923274, 105.70568726611393 10.479221662647236))",0.5811615406020818
82,-7.013749599456787,7.250423431396484,415.0,16,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.98385979684666,20230806,20230808,0.7196784,0.7174440622329712,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.50915045,20230808,"POLYGON ((105.70568726611393 10.479221662647236, 105.70542543290823 10.47900743547894, 105.70441380461348 10.479947654717577, 105.70463993329113 10.480209487923274, 105.70568726611393 10.479221662647236))",0.5811615406020818
84,-10.144116401672363,-10.141815185546875,207.0,17,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.99551744028032,20230806,20230808,0.5532445,0.5434285998344421,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.43485162,20230808,"POLYGON ((105.70750422987466 10.476452578138503, 105.70798029024866 10.475591702295532, 105.70775416157102 10.475504424560299, 105.70727413402723 10.476333563045005, 105.70750422987466 10.476452578138503))",0.29293173039551623
85,-14.971302032470703,-15.062151908874512,207.0,17,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.99551744028032,20230806,20230808,0.5532445,0.5434285998344421,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.43485162,20230808,"POLYGON ((105.70750422987466 10.476452578138503, 105.70798029024866 10.475591702295532, 105.70775416157102 10.475504424560299, 105.70727413402723 10.476333563045005, 105.70750422987466 10.476452578138503))",0.29293173039551623
86,1.0803935527801514,0.957456648349762,207.0,17,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.99551744028032,20230806,20230808,0.5532445,0.5434285998344421,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.43485162,20230808,"POLYGON ((105.70750422987466 10.476452578138503, 105.70798029024866 10.475591702295532, 105.70775416157102 10.475504424560299, 105.70727413402723 10.476333563045005, 105.70750422987466 10.476452578138503))",0.29293173039551623
87,-10.144116401672363,4.920336723327637,207.0,17,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.99551744028032,20230806,20230808,0.5532445,0.5434285998344421,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.43485162,20230808,"POLYGON ((105.70750422987466 10.476452578138503, 105.70798029024866 10.475591702295532, 105.70775416157102 10.475504424560299, 105.70727413402723 10.476333563045005, 105.70750422987466 10.476452578138503))",0.29293173039551623
89,-10.93305492401123,-11.027229309082031,738.0,18,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.99986513141201,20230806,20230808,0.877081,0.8792561888694763,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.57227695,20230808,"POLYGON ((105.70821419646333 10.47443040698999, 105.70853086989543 10.473189389485809, 105.70947988042674 10.473310579670146, 105.70869438080966 10.474397584190765, 105.70821419646333 10.47443040698999))",1.0360642540191114
90,-19.9945125579834,-19.994998931884766,738.0,18,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.99986513141201,20230806,20230808,0.877081,0.8792561888694763,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.57227695,20230808,"POLYGON ((105.70821419646333 10.47443040698999, 105.70853086989543 10.473189389485809, 105.70947988042674 10.473310579670146, 105.70869438080966 10.474397584190765, 105.70821419646333 10.47443040698999))",1.0360642540191114
91,0.5265360474586487,0.4490186274051666,738.0,18,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.99986513141201,20230806,20230808,0.877081,0.8792561888694763,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.57227695,20230808,"POLYGON ((105.70821419646333 10.47443040698999, 105.70853086989543 10.473189389485809, 105.70947988042674 10.473310579670146, 105.70869438080966 10.474397584190765, 105.70821419646333 10.47443040698999))",1.0360642540191114
92,-10.93305492401123,8.967769622802734,738.0,18,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.99986513141201,20230806,20230808,0.877081,0.8792561888694763,29.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.57227695,20230808,"POLYGON ((105.70821419646333 10.47443040698999, 105.70853086989543 10.473189389485809, 105.70947988042674 10.473310579670146, 105.70869438080966 10.474397584190765, 105.70821419646333 10.47443040698999))",1.0360642540191114
94,-10.217591285705566,-10.118288040161133,461.0,19,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.972758206230694,20230806,20230808,0.7077652,0.6967403888702393,65.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4194879,20230808,"POLYGON ((105.70449711517894 10.474230963059867, 105.70494937253423 10.473786640044139, 105.70422297005305 10.473116640184093, 105.70390203971145 10.47348513514061, 105.70449711517894 10.474230963059867))",0.6561464428859448
95,-17.0230712890625,-17.07784652709961,461.0,19,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.972758206230694,20230806,20230808,0.7077652,0.6967403888702393,65.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4194879,20230808,"POLYGON ((105.70449711517894 10.474230963059867, 105.70494937253423 10.473786640044139, 105.70422297005305 10.473116640184093, 105.70390203971145 10.47348513514061, 105.70449711517894 10.474230963059867))",0.6561464428859448
96,0.7799592614173889,0.6890873908996582,461.0,19,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.972758206230694,20230806,20230808,0.7077652,0.6967403888702393,65.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4194879,20230808,"POLYGON ((105.70449711517894 10.474230963059867, 105.70494937253423 10.473786640044139, 105.70422297005305 10.473116640184093, 105.70390203971145 10.47348513514061, 105.70449711517894 10.474230963059867))",0.6561464428859448
97,-10.217591285705566,6.959558486938477,461.0,19,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.972758206230694,20230806,20230808,0.7077652,0.6967403888702393,65.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4194879,20230808,"POLYGON ((105.70449711517894 10.474230963059867, 105.70494937253423 10.473786640044139, 105.70422297005305 10.473116640184093, 105.70390203971145 10.47348513514061, 105.70449711517894 10.474230963059867))",0.6561464428859448
99,-10.090471267700195,-10.158973693847656,480.0,20,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.93350979345067,20230806,20230808,0.8655467,0.8692893385887146,67.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5786702,20230808,"POLYGON ((105.69895894616147 10.472985271747914, 105.69733995403799 10.473322403587364, 105.69721339145683 10.473167761557946, 105.69884786540754 10.472525080053053, 105.69895894616147 10.472985271747914))",0.6756186158498759
100,-20.030736923217773,-19.921932220458984,480.0,20,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.93350979345067,20230806,20230808,0.8655467,0.8692893385887146,67.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5786702,20230808,"POLYGON ((105.69895894616147 10.472985271747914, 105.69733995403799 10.473322403587364, 105.69721339145683 10.473167761557946, 105.69884786540754 10.472525080053053, 105.69895894616147 10.472985271747914))",0.6756186158498759
101,0.4463321566581726,0.372603178024292,480.0,20,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.93350979345067,20230806,20230808,0.8655467,0.8692893385887146,67.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5786702,20230808,"POLYGON ((105.69895894616147 10.472985271747914, 105.69733995403799 10.473322403587364, 105.69721339145683 10.473167761557946, 105.69884786540754 10.472525080053053, 105.69895894616147 10.472985271747914))",0.6756186158498759
102,-10.090471267700195,9.762958526611328,480.0,20,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.93350979345067,20230806,20230808,0.8655467,0.8692893385887146,67.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5786702,20230808,"POLYGON ((105.69895894616147 10.472985271747914, 105.69733995403799 10.473322403587364, 105.69721339145683 10.473167761557946, 105.69884786540754 10.472525080053053, 105.69895894616147 10.472985271747914))",0.6756186158498759
104,-14.55030345916748,-14.560232162475586,1477.0,21,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.9299972707383,20230806,20230808,0.9095729,0.9136557579040527,208.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.62936443,20230808,"POLYGON ((105.69720545711726 10.472985271747914, 105.69663418466847 10.47212042873516, 105.69868124427664 10.471549156286367, 105.69874471899317 10.472390196280422, 105.69720545711726 10.472985271747914))",2.0748482652468994
